variant,seed,target_tokens,actual_tokens,needle_frac,gold,layer,head,baseline_logprob,ablated_logprob,delta_logprob
paraphrase,201238,8192,8193,0.1,987809,20,4,-2.062677542368571,-2.062678496042887,-9.5367431640625e-07
paraphrase,201238,8192,8193,0.1,987809,21,2,-2.062677542368571,-2.031425873438517,0.03125166893005371
paraphrase,201238,8192,8193,0.1,987809,22,9,-2.062677542368571,-2.0730996131896973,-0.01042207082112645
paraphrase,201238,8192,8193,0.1,987809,17,7,-2.062677542368571,-2.0106051762898765,0.052072366078694365
paraphrase,201238,8192,8193,0.1,987809,21,7,-2.062677542368571,-2.0730939706166587,-0.010416428248087861
paraphrase,201238,8192,8193,0.1,987809,20,8,-2.062677542368571,-2.145996888478597,-0.08331934611002634
paraphrase,201238,8192,8193,0.1,987809,22,8,-2.062677542368571,-2.062677542368571,0.0
paraphrase,201238,8192,8193,0.1,987809,17,10,-2.062677542368571,-2.093930721282959,-0.03125317891438817
paraphrase,201238,8192,8193,0.1,987809,21,3,-2.062677542368571,-2.093925635019938,-0.031248092651367188
paraphrase,201238,8192,8193,0.1,987809,22,2,-2.062677542368571,-2.0730971495310464,-0.010419607162475586
paraphrase,201238,8192,8193,0.1,987809,20,6,-2.062677542368571,-2.104351758956909,-0.041674216588338364
paraphrase,201238,8192,8193,0.1,987809,21,1,-2.062677542368571,-2.1147544384002686,-0.05207689603169774
paraphrase,201238,8192,8193,0.1,987809,22,0,-2.062677542368571,-2.114769697189331,-0.05209215482076024
paraphrase,201238,8192,8193,0.1,987809,22,5,-2.062677542368571,-1.9689262708028157,0.09375127156575513
paraphrase,201238,8192,8193,0.1,987809,21,0,-2.062677542368571,-2.135584990183512,-0.0729074478149414
paraphrase,201238,8192,8193,0.1,987809,17,9,-2.062677542368571,-2.0939265886942544,-0.031249046325683594
paraphrase,201238,8192,8193,0.1,987809,22,3,-2.062677542368571,-2.0626858870188394,-8.344650268554688e-06
paraphrase,201238,8192,8193,0.1,987809,17,11,-2.062677542368571,-2.0522727966308594,0.01040474573771144
paraphrase,201238,8192,8193,0.1,987809,22,4,-2.062677542368571,-2.1460049947102866,-0.08332745234171579
paraphrase,201238,8192,8193,0.1,987809,22,1,-2.062677542368571,-2.0730974674224854,-0.010419925053914536
paraphrase,201239,8192,8192,0.1,845811,21,11,-2.136019706726074,-2.156929691632589,-0.020909984906514634
paraphrase,201239,8192,8192,0.1,845811,22,7,-2.136019706726074,-2.281887173652649,-0.1458674669265747
paraphrase,201239,8192,8192,0.1,845811,18,3,-2.136019706726074,-2.219645102818807,-0.0836253960927329
paraphrase,201239,8192,8192,0.1,845811,20,9,-2.136019706726074,-2.219290574391683,-0.08327086766560887
paraphrase,201239,8192,8192,0.1,845811,17,3,-2.136019706726074,-2.240055203437805,-0.10403549671173096
paraphrase,201239,8192,8192,0.1,845811,22,10,-2.136019706726074,-2.1776885191599527,-0.04166881243387843
paraphrase,201239,8192,8192,0.1,845811,23,4,-2.136019706726074,-2.1985154151916504,-0.06249570846557617
paraphrase,201239,8192,8192,0.1,845811,20,3,-2.136019706726074,-2.1673222382863364,-0.03130253156026219
paraphrase,201239,8192,8192,0.1,845811,0,3,-2.136019706726074,-2.13596518834432,5.451838175440926e-05
paraphrase,201239,8192,8192,0.1,845811,0,6,-2.136019706726074,-2.1356430848439536,0.0003766218821206202
paraphrase,201239,8192,8192,0.1,845811,0,4,-2.136019706726074,-2.1567806402842202,-0.02076093355814601
paraphrase,201239,8192,8192,0.1,845811,0,7,-2.136019706726074,-2.125489870707194,0.010529836018880356
paraphrase,201239,8192,8192,0.1,845811,0,8,-2.136019706726074,-2.135981639226278,3.806749979640145e-05
paraphrase,201239,8192,8192,0.1,845811,21,9,-2.136019706726074,-2.1048169136047363,0.03120279312133789
paraphrase,201239,8192,8192,0.1,845811,20,2,-2.136019706726074,-2.177677790323893,-0.04165808359781886
paraphrase,201239,8192,8192,0.1,845811,19,1,-2.136019706726074,-2.1672943433125815,-0.03127463658650731
paraphrase,201239,8192,8192,0.1,845811,20,5,-2.136019706726074,-2.1464762687683105,-0.010456562042236328
paraphrase,201239,8192,8192,0.1,845811,0,11,-2.136019706726074,-2.1151699225107827,0.02084978421529149
paraphrase,201239,8192,8192,0.1,845811,0,2,-2.136019706726074,-2.1254218419392905,0.010597864786783706
paraphrase,201239,8192,8192,0.1,845811,0,10,-2.136019706726074,-2.1045367320378623,0.03148297468821193
paraphrase,201239,8192,8192,0.1,845811,0,0,-2.136019706726074,-2.1048501332600913,0.031169573465982925
paraphrase,201239,8192,8192,0.1,845811,0,1,-2.136019706726074,-2.167256514231364,-0.031236807505289566
paraphrase,201239,8192,8192,0.1,845811,20,11,-2.136019706726074,-2.125623941421509,0.01039576530456543
paraphrase,201239,8192,8192,0.1,845811,0,5,-2.136019706726074,-2.1464213132858276,-0.010401606559753418
paraphrase,201239,8192,8192,0.1,845811,18,1,-2.136019706726074,-2.0631359020868936,0.07288380463918065
paraphrase,201239,8192,8192,0.1,845811,23,8,-2.136019706726074,-2.104795296986898,0.031224409739176284
paraphrase,201239,8192,8192,0.1,845811,20,10,-2.136019706726074,-2.1672820250193277,-0.03126231829325343
paraphrase,201239,8192,8192,0.1,845811,17,6,-2.136019706726074,-2.177752653757731,-0.04173294703165675
paraphrase,201239,8192,8192,0.1,845811,20,0,-2.136019706726074,-2.16732386747996,-0.03130416075388576
paraphrase,201239,8192,8192,0.1,845811,21,4,-2.136019706726074,-2.2089069286982217,-0.07288722197214748
paraphrase,201239,8192,8192,0.1,845811,18,7,-2.136019706726074,-2.13606067498525,-4.096825917576652e-05
paraphrase,201239,8192,8192,0.1,845811,21,8,-2.136019706726074,-2.1360344886779785,-1.4781951904296875e-05
paraphrase,201239,8192,8192,0.1,845811,20,1,-2.136019706726074,-2.1672385931015015,-0.031218886375427246
paraphrase,201239,8192,8192,0.1,845811,21,10,-2.136019706726074,-2.1777175664901733,-0.04169785976409912
paraphrase,201239,8192,8192,0.1,845811,22,6,-2.136019706726074,-2.156899372736613,-0.02087966601053859
paraphrase,201239,8192,8192,0.1,845811,17,8,-2.136019706726074,-2.1672707398732505,-0.031251033147176255
paraphrase,201239,8192,8192,0.1,845811,20,7,-2.136019706726074,-2.323539972305298,-0.18752026557922363
paraphrase,201239,8192,8192,0.1,845811,21,5,-2.136019706726074,-2.17767326037089,-0.04165355364481593
paraphrase,201239,8192,8192,0.1,845811,21,6,-2.136019706726074,-2.1672603289286294,-0.03124062220255519
paraphrase,201239,8192,8192,0.1,845811,22,11,-2.136019706726074,-2.136062661806742,-4.295508066798348e-05
paraphrase,201239,8192,8192,0.1,845811,17,2,-2.136019706726074,-2.104912360509237,0.031107346216837417
paraphrase,201239,8192,8192,0.1,845811,20,4,-2.136019706726074,-2.136027733484904,-8.026758829604574e-06
paraphrase,201239,8192,8192,0.1,845811,21,2,-2.136019706726074,-2.1047362883885703,0.03128341833750392
paraphrase,201239,8192,8192,0.1,845811,22,9,-2.136019706726074,-2.1360285679499307,-8.861223856460043e-06
paraphrase,201239,8192,8192,0.1,845811,17,7,-2.136019706726074,-2.094372828801473,0.04164687792460109
paraphrase,201239,8192,8192,0.1,845811,21,7,-2.136019706726074,-2.1360645294189453,-4.482269287109375e-05
paraphrase,201239,8192,8192,0.1,845811,20,8,-2.136019706726074,-2.22970982392629,-0.0936901172002158
paraphrase,201239,8192,8192,0.1,845811,22,8,-2.136019706726074,-2.146483143170675,-0.010463436444600571
paraphrase,201239,8192,8192,0.1,845811,17,10,-2.136019706726074,-2.2089082400004068,-0.07288853327433253
paraphrase,201239,8192,8192,0.1,845811,21,3,-2.136019706726074,-2.188084602355957,-0.05206489562988281
paraphrase,201239,8192,8192,0.1,845811,22,2,-2.136019706726074,-2.1256091594696045,0.010410547256469727
paraphrase,201239,8192,8192,0.1,845811,20,6,-2.136019706726074,-2.1985308726628623,-0.06251116593678807
paraphrase,201239,8192,8192,0.1,845811,21,1,-2.136019706726074,-2.1984997590382895,-0.06248005231221532
paraphrase,201239,8192,8192,0.1,845811,22,0,-2.136019706726074,-2.2089308897654214,-0.07291118303934718
paraphrase,201239,8192,8192,0.1,845811,22,5,-2.136019706726074,-2.0839438835779824,0.05207582314809178
paraphrase,201239,8192,8192,0.1,845811,21,0,-2.136019706726074,-2.2089176972707114,-0.07289799054463719
paraphrase,201239,8192,8192,0.1,845811,17,9,-2.136019706726074,-2.167337497075399,-0.03131779034932469
paraphrase,201239,8192,8192,0.1,845811,22,3,-2.136019706726074,-2.156898578008016,-0.02087887128194188
paraphrase,201239,8192,8192,0.1,845811,17,11,-2.136019706726074,-2.104796886444092,0.031222820281982422
paraphrase,201239,8192,8192,0.1,845811,22,4,-2.136019706726074,-2.1985145012537637,-0.06249479452768947
paraphrase,201239,8192,8192,0.1,845811,22,1,-2.136019706726074,-2.1464843352635703,-0.010464628537496079
paraphrase,201240,8192,8192,0.1,825220,21,11,-2.198137044906616,-2.177333196004232,0.020803848902384292
paraphrase,201240,8192,8192,0.1,825220,22,7,-2.198137044906616,-2.3439826170603433,-0.14584557215372707
paraphrase,201240,8192,8192,0.1,825220,18,3,-2.198137044906616,-2.271090825398763,-0.07295378049214696
paraphrase,201240,8192,8192,0.1,825220,20,9,-2.198137044906616,-2.2606329123179116,-0.062495867411295425
paraphrase,201240,8192,8192,0.1,825220,17,3,-2.198137044906616,-2.3126885096232095,-0.11455146471659328
paraphrase,201240,8192,8192,0.1,825220,22,10,-2.198137044906616,-2.239804824193319,-0.04166777928670262
paraphrase,201240,8192,8192,0.1,825220,23,4,-2.198137044906616,-2.2398006121317544,-0.0416635672251382
paraphrase,201240,8192,8192,0.1,825220,20,3,-2.198137044906616,-2.18774143854777,0.010395606358846177
paraphrase,201240,8192,8192,0.1,825220,0,3,-2.198137044906616,-2.2189879417419434,-0.02085089683532715
paraphrase,201240,8192,8192,0.1,825220,0,6,-2.198137044906616,-2.1667929887771606,0.031344056129455566
paraphrase,201240,8192,8192,0.1,825220,0,4,-2.198137044906616,-2.198120594024658,1.6450881958007812e-05
paraphrase,201240,8192,8192,0.1,825220,0,7,-2.198137044906616,-2.1877209345499673,0.010416110356648911
paraphrase,201240,8192,8192,0.1,825220,0,8,-2.198137044906616,-2.1876973311106362,0.010439713795979966
paraphrase,201240,8192,8192,0.1,825220,21,9,-2.198137044906616,-2.177298386891683,0.02083865801493312
paraphrase,201240,8192,8192,0.1,825220,20,2,-2.198137044906616,-2.198136250178019,7.947285971532381e-07
paraphrase,201240,8192,8192,0.1,825220,19,1,-2.198137044906616,-2.1877203782399497,0.010416666666666519
paraphrase,201240,8192,8192,0.1,825220,20,5,-2.198137044906616,-2.2085625330607095,-0.010425488154093276
paraphrase,201240,8192,8192,0.1,825220,0,11,-2.198137044906616,-2.13563863436381,0.06249841054280614
paraphrase,201240,8192,8192,0.1,825220,0,2,-2.198137044906616,-2.1772871812184653,0.020849863688150894
paraphrase,201240,8192,8192,0.1,825220,0,10,-2.198137044906616,-2.135551333427429,0.06258571147918701
paraphrase,201240,8192,8192,0.1,825220,0,0,-2.198137044906616,-2.1773180961608887,0.02081894874572754
paraphrase,201240,8192,8192,0.1,825220,0,1,-2.198137044906616,-2.1981355349222818,1.5099843344579256e-06
paraphrase,201240,8192,8192,0.1,825220,20,11,-2.198137044906616,-2.166891098022461,0.031245946884155273
paraphrase,201240,8192,8192,0.1,825220,0,5,-2.198137044906616,-2.1773093541463218,0.02082769076029445
paraphrase,201240,8192,8192,0.1,825220,18,1,-2.198137044906616,-2.104395071665446,0.0937419732411704
paraphrase,201240,8192,8192,0.1,825220,23,8,-2.198137044906616,-2.1564749081929526,0.04166213671366359
paraphrase,201240,8192,8192,0.1,825220,20,10,-2.198137044906616,-2.1668783028920493,0.03125874201456691
paraphrase,201240,8192,8192,0.1,825220,17,6,-2.198137044906616,-2.2189817428588867,-0.020844697952270508
paraphrase,201240,8192,8192,0.1,825220,20,0,-2.198137044906616,-2.1877222855885825,0.010414759318033706
paraphrase,201240,8192,8192,0.1,825220,21,4,-2.198137044906616,-2.2606283823649087,-0.062491337458292495
paraphrase,201240,8192,8192,0.1,825220,18,7,-2.198137044906616,-2.1773107846577964,0.02082626024881984
paraphrase,201240,8192,8192,0.1,825220,21,8,-2.198137044906616,-2.1877245903015137,0.010412454605102539
paraphrase,201240,8192,8192,0.1,825220,20,1,-2.198137044906616,-2.2085540294647217,-0.010416984558105469
paraphrase,201240,8192,8192,0.1,825220,21,10,-2.198137044906616,-2.2085659503936768,-0.010428905487060547
paraphrase,201240,8192,8192,0.1,825220,22,6,-2.198137044906616,-2.2085577646891275,-0.010420719782511245
paraphrase,201240,8192,8192,0.1,825220,17,8,-2.198137044906616,-2.218983252843221,-0.020846207936604966
paraphrase,201240,8192,8192,0.1,825220,20,7,-2.198137044906616,-2.364814837773641,-0.1666777928670249
paraphrase,201240,8192,8192,0.1,825220,21,5,-2.198137044906616,-2.2606352965037027,-0.06249825159708644
paraphrase,201240,8192,8192,0.1,825220,21,6,-2.198137044906616,-2.1981402238210044,-3.178914388168863e-06
paraphrase,201240,8192,8192,0.1,825220,22,11,-2.198137044906616,-2.2085493405659995,-0.010412295659383286
paraphrase,201240,8192,8192,0.1,825220,17,2,-2.198137044906616,-2.1356889406840005,0.06244810422261571
paraphrase,201240,8192,8192,0.1,825220,20,4,-2.198137044906616,-2.18773086865743,0.01040617624918605
paraphrase,201240,8192,8192,0.1,825220,21,2,-2.198137044906616,-2.1877137819925943,0.010423262914021958
paraphrase,201240,8192,8192,0.1,825220,22,9,-2.198137044906616,-2.198148727416992,-1.1682510375976562e-05
paraphrase,201240,8192,8192,0.1,825220,17,7,-2.198137044906616,-2.1356414159139,0.06249562899271632
paraphrase,201240,8192,8192,0.1,825220,21,7,-2.198137044906616,-2.1773058573404946,0.020831187566121567
paraphrase,201240,8192,8192,0.1,825220,20,8,-2.198137044906616,-2.260601758956909,-0.06246471405029297
paraphrase,201240,8192,8192,0.1,825220,22,8,-2.198137044906616,-2.208551565806071,-0.010414520899454605
paraphrase,201240,8192,8192,0.1,825220,17,10,-2.198137044906616,-2.2397937774658203,-0.0416567325592041
paraphrase,201240,8192,8192,0.1,825220,21,3,-2.198137044906616,-2.250222126642863,-0.0520850817362466
paraphrase,201240,8192,8192,0.1,825220,22,2,-2.198137044906616,-2.1877294381459556,0.01040760676066066
paraphrase,201240,8192,8192,0.1,825220,20,6,-2.198137044906616,-2.2606502374013266,-0.06251319249471043
paraphrase,201240,8192,8192,0.1,825220,21,1,-2.198137044906616,-2.2398017247517905,-0.0416646798451743
paraphrase,201240,8192,8192,0.1,825220,22,0,-2.198137044906616,-2.250224987665812,-0.052087942759195816
paraphrase,201240,8192,8192,0.1,825220,22,5,-2.198137044906616,-2.1148049036661782,0.08333214124043797
paraphrase,201240,8192,8192,0.1,825220,21,0,-2.198137044906616,-2.271051565806071,-0.0729145208994546
paraphrase,201240,8192,8192,0.1,825220,17,9,-2.198137044906616,-2.208568811416626,-0.010431766510009766
paraphrase,201240,8192,8192,0.1,825220,22,3,-2.198137044906616,-2.2189740339914956,-0.02083698908487941
paraphrase,201240,8192,8192,0.1,825220,17,11,-2.198137044906616,-2.198145786921183,-8.742014566909262e-06
paraphrase,201240,8192,8192,0.1,825220,22,4,-2.198137044906616,-2.2710456053415933,-0.07290856043497707
paraphrase,201240,8192,8192,0.1,825220,22,1,-2.198137044906616,-2.2189664045969644,-0.02082935969034816
paraphrase,201241,8192,8192,0.1,844590,21,11,-2.073101202646891,-2.0939515431722007,-0.02085034052530954
paraphrase,201241,8192,8192,0.1,844590,22,7,-2.073101202646891,-2.2085296312967935,-0.13542842864990234
paraphrase,201241,8192,8192,0.1,844590,18,3,-2.073101202646891,-2.1668628056844077,-0.09376160303751657
paraphrase,201241,8192,8192,0.1,844590,20,9,-2.073101202646891,-2.1460052331288657,-0.07290403048197458
paraphrase,201241,8192,8192,0.1,844590,17,3,-2.073101202646891,-2.1668272018432617,-0.09372599919637059
paraphrase,201241,8192,8192,0.1,844590,22,10,-2.073101202646891,-2.1043546994527182,-0.03125349680582712
paraphrase,201241,8192,8192,0.1,844590,23,4,-2.073101202646891,-2.093939781188965,-0.020838578542073716
paraphrase,201241,8192,8192,0.1,844590,20,3,-2.073101202646891,-2.083524227142334,-0.010423024495442856
paraphrase,201241,8192,8192,0.1,844590,0,3,-2.073101202646891,-2.1251973311106362,-0.05209612846374512
paraphrase,201241,8192,8192,0.1,844590,0,6,-2.073101202646891,-2.104273557662964,-0.03117235501607274
paraphrase,201241,8192,8192,0.1,844590,0,4,-2.073101202646891,-2.104334751764933,-0.031233549118041992
paraphrase,201241,8192,8192,0.1,844590,0,7,-2.073101202646891,-2.06268040339152,0.010420799255371094
paraphrase,201241,8192,8192,0.1,844590,0,8,-2.073101202646891,-2.093935410181681,-0.02083420753479004
paraphrase,201241,8192,8192,0.1,844590,21,9,-2.073101202646891,-2.041857878367106,0.031243324279785156
paraphrase,201241,8192,8192,0.1,844590,20,2,-2.073101202646891,-2.1043481826782227,-0.031246980031331528
paraphrase,201241,8192,8192,0.1,844590,19,1,-2.073101202646891,-2.062692483266195,0.010408719380696319
paraphrase,201241,8192,8192,0.1,844590,20,5,-2.073101202646891,-2.104358355204264,-0.03125715255737305
paraphrase,201241,8192,8192,0.1,844590,0,11,-2.073101202646891,-2.0522728761037192,0.020828326543171904
paraphrase,201241,8192,8192,0.1,844590,0,2,-2.073101202646891,-2.0835013389587402,-0.010400136311849106
paraphrase,201241,8192,8192,0.1,844590,0,10,-2.073101202646891,-2.0626140435536704,0.010487159093220733
paraphrase,201241,8192,8192,0.1,844590,0,0,-2.073101202646891,-2.0731166203816733,-1.54177347821971e-05
paraphrase,201241,8192,8192,0.1,844590,0,1,-2.073101202646891,-2.135603189468384,-0.06250198682149266
paraphrase,201241,8192,8192,0.1,844590,20,11,-2.073101202646891,-2.031435966491699,0.04166523615519191
paraphrase,201241,8192,8192,0.1,844590,0,5,-2.073101202646891,-2.0939361254374185,-0.020834922790527344
paraphrase,201241,8192,8192,0.1,844590,18,1,-2.073101202646891,-2.0002004305521646,0.07290077209472656
paraphrase,201241,8192,8192,0.1,844590,23,8,-2.073101202646891,-2.0522754192352295,0.020825783411661636
paraphrase,201241,8192,8192,0.1,844590,20,10,-2.073101202646891,-2.0731029510498047,-1.748402913559488e-06
paraphrase,201241,8192,8192,0.1,844590,17,6,-2.073101202646891,-2.125199476877848,-0.05209827423095703
paraphrase,201241,8192,8192,0.1,844590,20,0,-2.073101202646891,-2.0626888275146484,0.01041237513224269
paraphrase,201241,8192,8192,0.1,844590,21,4,-2.073101202646891,-2.1147647698720298,-0.04166356722513864
paraphrase,201241,8192,8192,0.1,844590,18,7,-2.073101202646891,-2.041853427886963,0.031247774759928237
paraphrase,201241,8192,8192,0.1,844590,21,8,-2.073101202646891,-2.0626883506774902,0.010412851969400894
paraphrase,201241,8192,8192,0.1,844590,20,1,-2.073101202646891,-2.073095162709554,6.039937336943524e-06
paraphrase,201241,8192,8192,0.1,844590,21,10,-2.073101202646891,-2.093934694925944,-0.020833492279052734
paraphrase,201241,8192,8192,0.1,844590,22,6,-2.073101202646891,-2.0731071631113687,-5.9604644775390625e-06
paraphrase,201241,8192,8192,0.1,844590,17,8,-2.073101202646891,-2.1043543815612793,-0.03125317891438817
paraphrase,201241,8192,8192,0.1,844590,20,7,-2.073101202646891,-2.2293527126312256,-0.15625150998433446
paraphrase,201241,8192,8192,0.1,844590,21,5,-2.073101202646891,-2.1147549947102866,-0.04165379206339548
paraphrase,201241,8192,8192,0.1,844590,21,6,-2.073101202646891,-2.062685489654541,0.010415712992350112
paraphrase,201241,8192,8192,0.1,844590,22,11,-2.073101202646891,-2.0835272471110025,-0.010426044464111328
paraphrase,201241,8192,8192,0.1,844590,17,2,-2.073101202646891,-2.031479517618815,0.04162168502807617
paraphrase,201241,8192,8192,0.1,844590,20,4,-2.073101202646891,-2.0626893043518066,0.010411898295084487
paraphrase,201241,8192,8192,0.1,844590,21,2,-2.073101202646891,-2.0626773039499917,0.010423898696899414
paraphrase,201241,8192,8192,0.1,844590,22,9,-2.073101202646891,-2.083523750305176,-0.010422547658284653
paraphrase,201241,8192,8192,0.1,844590,17,7,-2.073101202646891,-2.021028677622477,0.05207252502441406
paraphrase,201241,8192,8192,0.1,844590,21,7,-2.073101202646891,-2.0731080373128257,-6.834665934540851e-06
paraphrase,201241,8192,8192,0.1,844590,20,8,-2.073101202646891,-2.1668272018432617,-0.09372599919637059
paraphrase,201241,8192,8192,0.1,844590,22,8,-2.073101202646891,-2.073101361592611,-1.5894571969710114e-07
paraphrase,201241,8192,8192,0.1,844590,17,10,-2.073101202646891,-2.125188668568929,-0.052087465922038056
paraphrase,201241,8192,8192,0.1,844590,21,3,-2.073101202646891,-2.1251867612202964,-0.052085558573405244
paraphrase,201241,8192,8192,0.1,844590,22,2,-2.073101202646891,-2.073111375172933,-1.0172526041962726e-05
paraphrase,201241,8192,8192,0.1,844590,20,6,-2.073101202646891,-2.125197410583496,-0.052096207936604966
paraphrase,201241,8192,8192,0.1,844590,21,1,-2.073101202646891,-2.1147685050964355,-0.04166730244954442
paraphrase,201241,8192,8192,0.1,844590,22,0,-2.073101202646891,-2.1356099446614585,-0.06250874201456735
paraphrase,201241,8192,8192,0.1,844590,22,5,-2.073101202646891,-2.0210267702738443,0.052074432373046875
paraphrase,201241,8192,8192,0.1,844590,21,0,-2.073101202646891,-2.1356008052825928,-0.062499602635701645
paraphrase,201241,8192,8192,0.1,844590,17,9,-2.073101202646891,-2.0731070836385093,-5.880991618134601e-06
paraphrase,201241,8192,8192,0.1,844590,22,3,-2.073101202646891,-2.093935171763102,-0.020833969116210938
paraphrase,201241,8192,8192,0.1,844590,17,11,-2.073101202646891,-2.062689781188965,0.010411421457926284
paraphrase,201241,8192,8192,0.1,844590,22,4,-2.073101202646891,-2.1460198561350503,-0.07291865348815918
paraphrase,201241,8192,8192,0.1,844590,22,1,-2.073101202646891,-2.083518664042155,-0.010417461395263672
relational,301234,8192,8192,0.1,994066,21,11,-1.979209582010905,-2.069607734680176,-0.09039815266927076
relational,301234,8192,8192,0.1,994066,22,7,-1.979209582010905,-1.970444679260254,0.008764902750651116
relational,301234,8192,8192,0.1,994066,18,3,-1.979209582010905,-2.0811781883239746,-0.10196860631306959
relational,301234,8192,8192,0.1,994066,20,9,-1.979209582010905,-2.0908617973327637,-0.11165221532185865
relational,301234,8192,8192,0.1,994066,17,3,-1.979209582010905,-2.0342849095662436,-0.055075327555338616
relational,301234,8192,8192,0.1,994066,22,10,-1.979209582010905,-2.0605807304382324,-0.0813711484273274
relational,301234,8192,8192,0.1,994066,23,4,-1.979209582010905,-2.004279454549154,-0.025069872538248772
relational,301234,8192,8192,0.1,994066,20,3,-1.979209582010905,-2.0225098927815757,-0.04330031077067065
relational,301234,8192,8192,0.1,994066,0,3,-1.979209582010905,-2.0251601537068686,-0.045950571695963616
relational,301234,8192,8192,0.1,994066,0,6,-1.979209582010905,-1.9729655583699544,0.006244023640950669
relational,301234,8192,8192,0.1,994066,0,4,-1.979209582010905,-2.0121326446533203,-0.03292306264241529
relational,301234,8192,8192,0.1,994066,0,7,-1.979209582010905,-1.962976296742757,0.016233285268147934
relational,301234,8192,8192,0.1,994066,0,8,-1.979209582010905,-1.9574025472005208,0.021807034810384263
relational,301234,8192,8192,0.1,994066,21,9,-1.979209582010905,-2.004935105641683,-0.02572552363077807
relational,301234,8192,8192,0.1,994066,20,2,-1.979209582010905,-1.977571169535319,0.0016384124755859375
relational,301234,8192,8192,0.1,994066,19,1,-1.979209582010905,-1.9792035420735676,6.039937337387613e-06
relational,301234,8192,8192,0.1,994066,20,5,-1.979209582010905,-1.979242483774821,-3.2901763916015625e-05
relational,301234,8192,8192,0.1,994066,0,11,-1.979209582010905,-1.9558385213216145,0.023371060689290513
relational,301234,8192,8192,0.1,994066,0,2,-1.979209582010905,-1.9906786282857258,-0.011469046274820816
relational,301234,8192,8192,0.1,994066,0,10,-1.979209582010905,-1.9376002152760823,0.04160936673482274
relational,301234,8192,8192,0.1,994066,0,0,-1.979209582010905,-1.9978772799173992,-0.01866769790649414
relational,301234,8192,8192,0.1,994066,0,1,-1.979209582010905,-1.9893566767374675,-0.0101470947265625
relational,301234,8192,8192,0.1,994066,20,11,-1.979209582010905,-1.9684537251790364,0.010755856831868638
relational,301234,8192,8192,0.1,994066,0,5,-1.979209582010905,-2.013739744822184,-0.034530162811279075
relational,301234,8192,8192,0.1,994066,18,1,-1.979209582010905,-1.9505739212036133,0.02863566080729174
relational,301234,8192,8192,0.1,994066,23,8,-1.979209582010905,-1.9792035420735676,6.039937337387613e-06
relational,301234,8192,8192,0.1,994066,20,10,-1.979209582010905,-2.004279295603434,-0.025069713592529075
relational,301234,8192,8192,0.1,994066,17,6,-1.979209582010905,-2.003033002217611,-0.023823420206705803
relational,301234,8192,8192,0.1,994066,20,0,-1.979209582010905,-1.9918983777364094,-0.01268879572550441
relational,301234,8192,8192,0.1,994066,21,4,-1.979209582010905,-2.046590805053711,-0.06738122304280592
relational,301234,8192,8192,0.1,994066,18,7,-1.979209582010905,-2.0121068954467773,-0.03289731343587232
relational,301234,8192,8192,0.1,994066,21,8,-1.979209582010905,-1.9525375366210938,0.026672045389811272
relational,301234,8192,8192,0.1,994066,20,1,-1.979209582010905,-2.0143688519795737,-0.035159269968668694
relational,301234,8192,8192,0.1,994066,21,10,-1.979209582010905,-1.9583539962768555,0.020855585734049553
relational,301234,8192,8192,0.1,994066,22,6,-1.979209582010905,-1.9896281560262044,-0.010418574015299331
relational,301234,8192,8192,0.1,994066,17,8,-1.979209582010905,-1.978906472524007,0.0003031094868979345
relational,301234,8192,8192,0.1,994066,20,7,-1.979209582010905,-2.158576806386312,-0.17936722437540698
relational,301234,8192,8192,0.1,994066,21,5,-1.979209582010905,-2.0277236302693686,-0.048514048258463616
relational,301234,8192,8192,0.1,994066,21,6,-1.979209582010905,-2.0026399294535318,-0.02343034744262673
relational,301234,8192,8192,0.1,994066,22,11,-1.979209582010905,-2.0000322659810386,-0.020822683970133538
relational,301234,8192,8192,0.1,994066,17,2,-1.979209582010905,-1.9792903264363606,-8.074442545558114e-05
relational,301234,8192,8192,0.1,994066,20,4,-1.979209582010905,-1.976285457611084,0.0029241243998210376
relational,301234,8192,8192,0.1,994066,21,2,-1.979209582010905,-1.9922245343526204,-0.013014952341715347
relational,301234,8192,8192,0.1,994066,22,9,-1.979209582010905,-1.9714047114054363,0.00780487060546875
relational,301234,8192,8192,0.1,994066,17,7,-1.979209582010905,-1.9496002197265625,0.029609362284342522
relational,301234,8192,8192,0.1,994066,21,7,-1.979209582010905,-1.9818202654520671,-0.0026106834411621094
relational,301234,8192,8192,0.1,994066,20,8,-1.979209582010905,-2.0270182291666665,-0.0478086471557615
relational,301234,8192,8192,0.1,994066,22,8,-1.979209582010905,-2.004265785217285,-0.025056203206380134
relational,301234,8192,8192,0.1,994066,17,10,-1.979209582010905,-2.0563205083211265,-0.07711092631022143
relational,301234,8192,8192,0.1,994066,21,3,-1.979209582010905,-2.0547467867533364,-0.07553720474243142
relational,301234,8192,8192,0.1,994066,22,2,-1.979209582010905,-1.9942137400309246,-0.015004158020019531
relational,301234,8192,8192,0.1,994066,20,6,-1.979209582010905,-2.0335745811462402,-0.05436499913533521
relational,301234,8192,8192,0.1,994066,21,1,-1.979209582010905,-2.0465985933939614,-0.06738901138305642
relational,301234,8192,8192,0.1,994066,22,0,-1.979209582010905,-2.036219914754232,-0.0570103327433269
relational,301234,8192,8192,0.1,994066,22,5,-1.979209582010905,-2.0361746152242026,-0.0569650332132976
